fav_number,statuses_count,followers_count,friends_count,favourites_count,listed_count,lang,location,default_profile,profile_use_background_image,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_color,profile_link_color,description,dataset
0,23682,419,722,17995,4,5,888,0.0,1.0,43,75,108,166,10,2284,0
10619,1575,148,284,389,2,5,726,0.0,1.0,78,11,26,55,112,1747,0
23,122,62,93,1,1,1,1019,0.0,1.0,53,0,67,86,237,931,0
1995,134,32,126,32,2,5,726,0.0,1.0,43,75,108,166,10,1210,0
6342,210,73,93,0,0,5,888,1.0,1.0,43,75,108,166,10,1150,0
216,4388,96,114,53,2,5,1120,0.0,1.0,43,52,70,121,358,1909,0
460,1451,183,495,8,0,5,1005,0.0,1.0,43,75,108,166,10,261,0
61,1012,92,220,12,1,5,1678,0.0,1.0,43,105,151,153,123,794,0
7386,3177,138,158,51,0,5,1124,1.0,1.0,43,75,108,166,10,2332,0
26199,143,75,86,50,1,5,1678,0.0,1.0,43,105,151,272,123,1749,0
6739,10272,333,349,13,5,5,428,0.0,1.0,49,0,65,5,17,31,0
24,3506,389,909,79,3,5,605,0.0,1.0,65,123,152,272,18,1531,0
18367,1087,184,475,19,0,5,1005,1.0,1.0,43,75,108,166,10,2279,0
10199,6357,215,681,1356,3,5,558,1.0,1.0,43,75,108,166,10,1432,0
0,6464,2352,469,251,80,5,1678,0.0,1.0,43,75,108,166,10,2048,0
284,2200,80,259,2,0,5,1678,0.0,1.0,0,125,176,240,0,1484,0
1536,479,62,127,19,0,5,1678,0.0,1.0,49,36,65,5,17,2115,0
860,4385,751,1474,784,4,5,1590,0.0,1.0,49,36,65,5,17,1884,0
10340,1378,187,172,16,3,5,1446,1.0,1.0,43,75,108,166,10,478,0
89,319,66,241,0,0,5,196,0.0,1.0,45,84,122,264,259,1485,0
20105,754,19,82,26,0,5,1225,0.0,1.0,43,0,138,39,81,2310,0
2385,259,145,159,1,0,5,1678,1.0,1.0,43,75,108,166,10,1550,0
17798,740,64,318,6,4,5,1579,1.0,1.0,43,75,108,166,10,555,0
7186,360,46,86,2,0,5,1678,0.0,1.0,43,105,151,153,123,1008,0
251,359,83,111,0,0,5,1017,1.0,1.0,43,75,108,166,10,1691,0
0,3062,583,997,163,1,5,797,0.0,0.0,43,125,84,127,78,1445,0
33,751,45,89,2,0,5,1005,0.0,1.0,51,40,56,113,356,120,0
0,9802,349,337,896,2,5,448,0.0,1.0,43,125,152,267,127,1185,0
3349,176,27,148,5,0,1,373,0.0,1.0,78,11,26,55,112,2516,0
0,612,131,85,1,0,5,1678,0.0,1.0,43,75,108,156,222,1120,0
850,5165,425,1320,437,2,5,1293,0.0,1.0,49,36,65,5,17,373,0
329,276,129,325,55,0,5,1419,1.0,1.0,43,75,108,166,10,646,0
240,1127,129,509,7,0,5,1678,1.0,1.0,43,75,108,166,10,2321,0
580,220,26,58,9,0,5,1012,1.0,1.0,43,75,108,166,10,994,0
56,1027,94,195,34,0,5,1678,0.0,1.0,43,125,108,184,247,1186,0
302,2994,44,169,78,1,5,1678,1.0,1.0,43,75,108,166,10,2373,0
11209,2691,192,195,1208,1,1,1225,0.0,1.0,7,109,173,160,356,1395,0
3312,1748,110,240,253,1,5,1305,0.0,1.0,43,125,151,153,146,247,0
1514,2460,358,1504,10,3,5,735,1.0,1.0,43,75,108,166,10,1765,0
7763,16961,358,265,2626,1,5,726,0.0,1.0,53,125,67,37,29,1379,0
517,2119,310,351,276,3,5,1678,0.0,1.0,43,127,178,156,223,2351,0
5,4504,161,403,163,1,5,1678,0.0,1.0,43,95,125,195,286,607,0
18,359,28,150,1,0,1,1678,1.0,1.0,43,75,108,166,10,1077,0
2644,590,57,197,2,1,5,1678,0.0,1.0,49,36,65,5,17,2431,0
164,14170,1402,1042,2863,33,5,1678,0.0,1.0,110,125,129,195,286,1533,0
0,312,76,275,4,1,5,1004,0.0,1.0,43,125,176,156,223,1834,0
2643,922,87,302,26,1,5,127,1.0,1.0,43,75,108,166,10,1371,0
10,9665,730,1059,122,9,5,888,1.0,1.0,43,75,108,166,10,1592,0
284,19361,474,389,14497,13,5,1524,0.0,1.0,43,105,151,153,123,1342,0
1363,8694,349,507,15,1,5,1678,0.0,1.0,20,6,37,49,121,592,0
43,393,53,356,31,0,5,100,0.0,1.0,43,96,145,228,230,1465,0
4709,1425,145,213,3622,0,5,234,0.0,1.0,43,125,151,195,85,1289,0
7268,1178,173,114,2,16,1,648,0.0,1.0,43,75,108,166,10,831,0
0,1010,182,300,205,0,5,1678,0.0,1.0,25,43,15,46,270,1745,0
2,347,49,287,10,0,5,198,0.0,1.0,43,75,108,166,10,1391,0
1319,17,22,59,2,0,5,1678,0.0,1.0,43,0,108,153,164,1848,0
6185,163,59,128,8,0,5,163,0.0,1.0,151,125,104,156,223,1116,0
21,430,64,133,191,1,5,163,0.0,1.0,53,51,67,86,294,122,0
6084,229,22,107,1,0,5,586,1.0,1.0,43,75,108,166,10,113,0
165,1069,137,150,48,2,5,1335,0.0,1.0,43,75,108,166,10,8,0
165,1048,27,94,17,0,5,1005,1.0,1.0,43,75,108,166,10,489,0
7852,128,65,141,0,1,5,1678,0.0,1.0,43,125,125,195,286,716,0
915,219,45,133,0,0,5,902,0.0,1.0,49,125,65,5,17,1723,0
83,55,50,192,1,0,5,1005,1.0,1.0,43,75,108,166,10,1876,0
873,1013,49,185,15,0,5,1528,0.0,1.0,49,36,65,5,70,1447,0
11232,67,11,58,8,0,1,1560,1.0,1.0,43,75,108,166,10,685,0
2768,121,43,164,9,0,5,904,0.0,1.0,78,125,26,55,242,589,0
0,13716,1302,995,1527,5,5,1496,0.0,1.0,43,125,108,272,83,94,0
797,1697,104,300,21,1,5,1678,0.0,1.0,43,73,109,143,10,1020,0
27220,1117,45,141,9,0,5,1678,1.0,1.0,43,75,108,166,10,2023,0
50,199,32,29,2,1,5,496,0.0,1.0,77,81,105,178,78,467,0
0,15324,301,2001,15749,1,5,1584,0.0,1.0,43,96,145,228,230,2418,0
228,3839,459,486,252,0,5,1543,0.0,1.0,43,75,108,166,10,738,0
13968,859,39,218,1,0,5,1678,1.0,1.0,43,75,108,166,10,450,0
3,467,95,299,326,1,5,1678,0.0,1.0,49,36,65,5,17,70,0
384,1138,33,99,27,0,5,1678,0.0,1.0,43,105,138,39,232,1195,0
1041,35,12,67,2,0,5,1005,1.0,1.0,43,75,108,166,10,297,0
35,2571,228,513,126,2,5,1528,0.0,1.0,148,91,118,108,312,1879,0
3013,7739,321,305,61,2,5,1678,1.0,1.0,43,75,108,166,10,1728,0
590,6662,141,222,134,1,5,1678,0.0,1.0,78,0,26,55,112,2534,0
5562,1503,31,28,7,0,5,1426,0.0,1.0,78,11,26,55,112,429,0
1132,4840,290,343,58,2,1,466,0.0,1.0,157,40,56,113,356,412,0
13642,39107,2925,2744,9395,20,5,1678,1.0,1.0,43,75,108,166,10,118,0
0,9425,30425,162,157,135,5,1470,0.0,1.0,43,73,109,143,10,2374,0
3508,409,24,65,167,0,5,948,1.0,1.0,43,75,108,166,10,557,0
21507,7760,768,336,1304,18,5,1678,0.0,1.0,43,105,176,156,223,469,0
1884,110,56,245,0,0,5,634,0.0,1.0,78,11,26,55,112,1019,0
3166,2854,362,342,307,4,5,1229,0.0,1.0,43,105,138,39,232,1535,0
1041,5703,325,474,119,1,5,1237,0.0,1.0,139,125,89,166,10,1901,0
0,54,35,120,7,0,5,1678,0.0,1.0,43,96,145,228,230,1780,0
18,239,732,1970,0,7,5,1225,0.0,1.0,16,4,79,167,79,552,0
3,559,108,571,263,0,5,1678,0.0,1.0,43,0,108,166,10,106,0
8390,1236,437,1328,3049,0,5,967,0.0,1.0,43,0,84,67,10,1739,0
556,87,19,46,66,0,5,1678,1.0,1.0,43,75,108,166,10,2529,0
190,2085,341,454,289,0,5,781,0.0,1.0,43,75,108,166,10,515,0
183,6124,656,241,939,1,5,661,0.0,1.0,7,0,173,160,356,2050,0
1259,141,78,170,17,1,5,1678,0.0,1.0,43,105,138,39,232,284,0
232,1479,13,25,47,0,5,1678,0.0,1.0,43,75,108,182,285,1223,0
0,921,139,190,99,0,5,1678,0.0,1.0,43,105,138,39,232,2093,0
4409,63,27,270,3,0,5,944,0.0,1.0,43,0,108,166,88,1643,0
27,2036,123,189,2332,1,5,386,0.0,1.0,43,0,152,267,56,229,0
3656,1621,254,562,291,7,5,1678,0.0,1.0,177,108,123,211,182,1383,0
0,1549,354,214,1,3,5,796,1.0,1.0,43,75,108,166,10,1336,0
359,254,33,173,53,0,5,1240,0.0,1.0,53,51,67,86,294,1074,0
6813,19025,346,356,20,10,5,1678,0.0,1.0,43,105,138,39,232,411,0
3549,449,41,163,3,1,5,256,0.0,1.0,43,125,84,67,10,1799,0
1664,22,78,103,9,1,5,1626,1.0,1.0,43,75,108,166,10,1724,0
0,7999,178,404,25,0,5,1678,0.0,1.0,75,88,120,233,211,123,0
606,59,6,76,8,0,5,726,1.0,1.0,43,75,108,166,10,167,0
45,1157,168,175,14,1,5,1678,0.0,1.0,43,75,108,166,10,1259,0
311,1455,33,85,2,0,5,1678,0.0,1.0,43,105,176,156,223,446,0
851,606,46,201,37,0,5,244,0.0,1.0,113,0,11,0,184,492,0
17812,561,39,74,2,1,5,1678,1.0,1.0,43,75,108,166,10,2070,0
14186,4725,287,803,197,3,5,1579,1.0,1.0,43,75,108,166,10,2394,0
326,235,43,182,13,0,5,1017,0.0,1.0,49,36,65,5,17,1346,0
179,145,37,206,50,0,5,54,1.0,1.0,43,75,108,166,10,1058,0
18171,1013,38,151,34,0,5,810,0.0,1.0,19,84,122,264,259,1705,0
5191,78,8,72,2,0,5,848,0.0,1.0,43,125,138,39,232,512,0
33118,2277,85,152,7,1,5,1538,1.0,1.0,43,75,108,166,10,1046,0
12,511,193,362,12,2,5,884,0.0,1.0,67,88,120,233,229,1695,0
11778,918,85,218,149,0,5,267,0.0,1.0,43,125,108,166,10,1696,0
4597,819,83,189,40,1,5,1088,0.0,1.0,43,122,152,267,18,588,0
66,797,526,1449,277,4,5,1583,0.0,1.0,77,81,105,178,78,3,0
11434,1792,209,284,62,3,5,1678,0.0,1.0,77,81,105,178,78,544,0
1,763,162,266,20,4,5,1052,0.0,1.0,43,125,108,166,10,2131,0
691,241,35,130,5,0,5,1678,1.0,1.0,43,75,108,166,10,2355,0
7114,197,45,89,18,16,5,1005,0.0,1.0,43,63,84,67,10,1816,0
2169,1229,137,137,35,2,1,1678,1.0,1.0,43,75,108,166,10,2485,0
3564,674,79,222,27,0,5,1678,0.0,1.0,78,11,26,55,112,1577,0
2962,24,2,50,0,0,5,1678,1.0,1.0,43,75,108,166,10,2330,0
6475,2269,699,454,50,1,5,1092,0.0,1.0,49,36,65,5,17,1965,0
174,1162,962,1999,95,12,5,981,0.0,1.0,43,73,109,143,10,477,0
189,210,27,64,0,0,5,1678,1.0,1.0,43,75,108,166,10,1669,0
5417,237,50,108,234,0,5,1678,0.0,1.0,43,73,109,143,10,1491,0
63550,1064,223,320,113,1,5,100,0.0,1.0,51,40,56,113,356,593,0
0,259,65,180,151,0,5,1678,0.0,0.0,43,75,108,166,10,1249,0
29163,230,5,93,0,0,5,753,1.0,1.0,43,75,108,166,10,1558,0
0,500,187,186,17,1,5,260,0.0,1.0,43,85,151,153,123,1013,0
4346,1263,53,128,89,0,5,888,0.0,0.0,43,125,108,12,86,1270,0
264,574,40,147,66,1,5,902,0.0,1.0,51,40,56,113,356,2429,0
0,748,252,1532,8,0,5,1389,1.0,1.0,43,75,108,166,10,1973,0
24,1190,88,198,43,0,5,1501,1.0,1.0,43,75,108,166,10,2258,0
1428,478,23,101,566,0,5,1678,0.0,1.0,140,116,144,130,136,922,0
1,3553,155,376,300,0,5,916,1.0,1.0,43,75,108,166,10,1258,0
7463,475,17,17,116,0,5,972,0.0,1.0,43,75,108,166,10,2250,0
47,9,6,33,0,0,5,1678,1.0,1.0,43,75,108,166,10,371,0
13427,120,20,126,16,0,5,1678,1.0,1.0,43,75,108,166,10,1079,0
1748,534,117,153,25,2,5,764,0.0,1.0,43,125,108,166,10,1229,0
1875,297,57,150,0,0,5,646,0.0,1.0,75,88,120,233,211,1601,0
132401,57,13,93,0,0,5,1678,1.0,1.0,43,75,108,166,10,2469,0
46,2716,284,278,1549,6,5,1678,0.0,1.0,43,63,84,67,10,2322,0
2022,371,48,153,0,1,5,305,0.0,1.0,43,0,108,150,10,1594,0
16494,1771,29,228,4,0,5,1678,0.0,1.0,78,11,26,55,112,2396,0
36,142,9,40,2,0,5,1678,0.0,1.0,27,105,138,39,227,2082,0
384,1940,136,182,124,2,5,1678,1.0,1.0,43,75,108,166,10,2534,0
38502,1095,50,115,39,0,5,249,1.0,1.0,43,75,108,166,10,1444,0
5288,191,109,932,246,0,5,1678,0.0,1.0,49,36,65,5,17,176,0
8,342,51,205,2,0,5,1678,1.0,1.0,43,75,108,166,10,1865,0
423,1730,381,821,218,0,5,1678,1.0,1.0,43,75,108,166,10,2414,0
2,3027,190,795,176,2,5,928,1.0,1.0,43,75,108,166,10,2534,0
1081,1073,87,117,292,1,5,1678,1.0,1.0,43,75,108,166,10,296,0
8006,576,209,480,235,0,5,1678,0.0,1.0,78,11,26,55,112,666,0
2559,2488,98,148,145,2,5,874,1.0,1.0,43,75,108,166,10,132,0
32,380,19,30,0,0,5,1005,0.0,1.0,43,63,84,67,10,1045,0
4204,385,39,286,0,0,5,1678,0.0,1.0,57,111,1,40,145,1906,0
5473,145,21,85,1,0,5,902,0.0,1.0,100,57,12,56,156,505,0
12951,3797,570,576,306,3,5,1122,0.0,1.0,171,0,108,0,1,1132,0
0,26,50,152,5,0,5,1678,0.0,1.0,53,51,67,86,17,2534,0
89,1058,94,257,18,2,5,907,0.0,1.0,43,125,108,166,10,28,0
2,206,42,105,35,0,5,1678,0.0,1.0,43,105,151,153,123,600,0
729,622,106,203,63,4,5,726,0.0,1.0,109,0,176,156,318,792,0
23,460,41,183,16,0,5,815,0.0,1.0,43,95,125,195,286,1888,0
455,5250,397,666,2843,0,5,1678,0.0,1.0,43,125,108,166,10,1425,0
512,456,28,127,1,2,5,1188,1.0,1.0,43,75,108,166,10,1460,0
15,241,21,137,8,0,5,634,0.0,1.0,43,75,108,272,114,664,0
329,1189,88,87,48,1,5,1678,0.0,1.0,43,52,70,121,10,1623,0
913,565,35,139,2,0,5,298,0.0,1.0,78,11,26,55,112,1298,0
1,3177,94,242,7,1,5,1678,0.0,1.0,72,106,55,260,290,510,0
7354,164,24,137,3,0,5,576,1.0,1.0,43,75,108,166,10,1178,0
3843,112,12,38,111,0,5,1678,0.0,1.0,43,125,108,166,10,1028,0
306,33,28,168,64,0,5,1678,0.0,1.0,43,0,108,166,10,2386,0
4539,2073,180,168,465,1,5,1005,0.0,1.0,43,105,138,39,232,2286,0
164,558,111,118,8,0,5,897,0.0,1.0,43,75,108,39,232,1042,0
175,8966,504,570,484,4,5,1544,0.0,1.0,3,125,65,5,102,171,0
1,521,170,455,2,0,5,1235,0.0,1.0,43,125,108,166,10,2118,0
9406,123,13,129,1,0,5,1678,1.0,1.0,43,75,108,166,10,1805,0
10813,638,215,318,0,0,5,749,0.0,1.0,43,75,108,166,10,1974,0
0,216,46,47,1,0,5,1678,0.0,1.0,43,125,108,166,10,518,0
1081,493,34,99,65,1,5,1678,1.0,1.0,43,75,108,166,10,2139,0
13,395,33,97,2,0,5,934,0.0,1.0,43,75,108,5,17,795,0
5,1424,128,472,285,0,5,980,0.0,1.0,43,0,138,39,338,1567,0
462,1178,41,94,17,1,5,186,0.0,1.0,7,109,173,160,356,1127,0
2613,5687,390,558,1046,7,5,255,0.0,1.0,51,125,56,113,356,1492,0
2542,85,12,28,0,0,5,125,1.0,1.0,43,75,108,166,10,1162,0
0,285,55,221,10,0,5,1678,1.0,1.0,43,75,108,166,10,305,0
11400,221,52,353,8,0,5,754,0.0,0.0,72,125,55,144,289,2372,0
1025,127,79,381,18,0,5,1678,0.0,1.0,43,122,152,267,18,2534,0
2526,45,23,65,2,0,5,1108,0.0,1.0,43,75,108,166,10,272,0
8304,752,39,113,0,0,5,1196,1.0,1.0,43,75,108,166,10,602,0
965,1308,93,157,706,0,5,558,0.0,1.0,78,125,26,55,206,2161,0
299,27,152,128,0,0,5,1205,1.0,1.0,43,75,108,166,10,1924,0
11027,1874,69,57,306,1,5,1678,1.0,1.0,43,75,108,166,10,2047,0
0,486,57,170,17,2,5,1678,1.0,1.0,43,75,108,166,10,1923,0
0,1065,18,34,198,0,5,555,0.0,1.0,43,125,109,156,223,2216,0
2117,204,13,41,0,0,5,1678,1.0,1.0,43,75,108,166,10,1012,0
39,136,42,210,127,0,5,1678,1.0,1.0,43,75,108,166,10,1206,0
18899,10749,262,259,198,1,5,18,0.0,1.0,75,125,120,233,20,2514,0
11042,440,114,69,1334,0,5,1678,1.0,1.0,43,75,108,166,10,488,0
9836,148,71,165,1,0,5,56,0.0,1.0,43,0,108,264,259,1750,0
80,437,75,117,47,4,5,795,1.0,1.0,43,75,108,166,10,2534,0
4999,331,1306,1281,46,4,5,1112,0.0,1.0,51,125,56,113,356,1251,0
73611,827,161,309,452,0,5,1411,0.0,1.0,43,105,151,153,123,1684,0
0,1201,103,182,5,0,5,1678,1.0,1.0,43,75,108,166,10,98,0
1269,88,16,121,0,0,5,1205,0.0,1.0,43,75,108,171,10,572,0
5,6378,1531,1991,0,22,5,1678,0.0,0.0,51,40,56,113,356,594,0
0,10320,1031,1109,1611,4,5,149,0.0,1.0,43,0,138,39,117,99,0
4714,114,144,178,0,1,5,1678,1.0,1.0,43,75,108,166,10,558,0
9716,273,99,239,11,0,5,636,0.0,1.0,43,75,108,166,10,1593,0
1340,611,172,362,140,4,5,681,0.0,1.0,43,75,108,156,223,1872,0
9,150,10,74,1,0,5,1006,1.0,1.0,43,75,108,166,10,1810,0
432,2370,114,226,388,1,5,1678,1.0,1.0,43,75,108,166,10,521,0
488,2659,1470,162,69,6,5,728,0.0,1.0,43,75,108,272,116,270,0
6840,6765,147,283,1005,0,5,1678,1.0,1.0,43,75,108,166,10,1881,0
12,293,0,109,134,0,5,1493,1.0,1.0,43,75,108,166,10,2363,0
5210,2959,94,189,4,3,5,80,1.0,1.0,43,75,108,166,10,1556,0
17,24901,330,725,13006,2,5,1486,0.0,1.0,45,125,122,264,259,1812,0
656,20023,1812,1846,3807,2,5,1593,0.0,1.0,45,125,122,187,286,2354,0
3,1683,323,261,1,3,2,1114,1.0,1.0,43,75,108,166,10,1588,0
12702,810,50,209,95,0,1,1017,0.0,1.0,7,109,173,160,356,846,0
281,1028,44,81,19,3,5,1678,0.0,1.0,43,125,130,134,235,2398,0
17010,19,7,31,42,0,5,735,0.0,1.0,77,81,105,178,78,1777,0
293,433,52,233,36,0,5,144,0.0,1.0,49,36,65,3,115,929,0
3,1539,205,397,36,1,5,1678,0.0,1.0,43,0,70,121,358,248,0
525,2338,259,824,383,0,5,1005,0.0,1.0,43,105,151,153,123,1756,0
337,939,114,162,980,1,5,1678,0.0,1.0,43,125,108,166,10,2266,0
80,3608,121,203,40,0,5,1678,0.0,1.0,43,0,145,152,87,908,0
34,463,56,217,4,0,5,1678,1.0,1.0,43,75,108,166,10,1552,0
559,4447,160,167,3411,1,5,1678,1.0,1.0,43,75,108,166,10,170,0
2189,279,96,1027,4,0,5,1503,1.0,1.0,43,75,108,166,10,1373,0
11,145,10,23,2,1,5,1678,1.0,1.0,43,75,108,166,10,2067,0
255,59,13,59,0,0,5,1678,1.0,1.0,43,75,108,166,10,2208,0
29,895,129,396,222,0,5,9,0.0,1.0,43,125,138,39,232,1644,0
4481,174,34,109,1,0,5,1445,1.0,1.0,43,75,108,166,10,2165,0
246,741,295,499,130,0,5,1501,1.0,1.0,43,75,108,166,10,1714,0
0,1581,98,1441,540,0,5,73,0.0,1.0,43,0,108,169,55,1044,0
2559,2782,66,358,37,0,5,1625,1.0,1.0,43,75,108,166,10,1621,0
2475,16343,1503,1998,2793,38,5,726,0.0,1.0,45,125,122,115,259,1021,0
1269,107,41,237,1,0,5,863,1.0,1.0,43,75,108,166,10,705,0
2995,612,29,142,32,0,5,1604,1.0,1.0,43,75,108,166,10,111,0
13164,352,17,244,0,0,5,1678,1.0,1.0,43,75,108,166,10,1131,0
137,1022,227,271,755,1,5,1083,0.0,1.0,43,125,108,166,10,2150,0
2649,333,21,45,72,0,2,1072,1.0,1.0,43,75,108,166,10,1136,0
2185,13035,799,728,7127,5,5,1678,1.0,1.0,43,75,108,166,10,1725,0
686,5235,406,495,5739,4,5,331,0.0,1.0,43,125,138,39,148,102,0
0,249,898,1908,9,1,5,1678,0.0,1.0,43,0,108,170,201,983,0
8026,39,31,51,4,0,5,1678,0.0,1.0,43,122,152,267,18,1163,0
1446,1293,299,435,66,2,5,741,0.0,1.0,131,125,137,269,53,2531,0
1886,433,39,72,2,2,5,1579,1.0,1.0,43,75,108,166,10,852,0
455,4061,193,936,1634,0,5,803,0.0,1.0,51,40,56,113,356,1135,0
5959,85,3,22,4,0,5,852,1.0,1.0,43,75,108,166,10,1609,0
16994,1173,670,1340,63,1,5,1678,1.0,1.0,43,75,108,166,10,1169,0
305,3411,112,121,628,0,5,1084,0.0,1.0,43,125,108,125,361,1396,0
7341,456,43,210,6,0,5,1579,0.0,1.0,75,88,120,233,211,2285,0
2354,166,100,138,1,0,5,1678,1.0,1.0,43,75,108,166,10,951,0
28,942,126,602,71,2,5,970,0.0,1.0,51,125,56,113,356,192,0
232,563,100,378,0,0,5,1678,0.0,1.0,43,122,152,267,18,1263,0
5204,1010,91,205,133,0,5,902,0.0,0.0,43,75,108,166,10,265,0
14829,1322,144,227,37,2,5,726,1.0,1.0,43,75,108,166,10,2434,0
937,3103,119,280,89,0,5,1678,1.0,1.0,43,75,108,166,10,1032,0
0,97,58,322,70,0,5,1337,1.0,1.0,43,75,108,166,10,1960,0
3510,98,38,114,0,0,5,1678,1.0,1.0,43,75,108,166,10,1869,0
5574,479,180,785,69,0,5,1228,1.0,1.0,43,75,108,166,10,1088,0
1107,801,147,309,85,2,5,1678,0.0,1.0,43,125,125,190,280,1667,0
638,3046,67,94,5,2,5,681,0.0,1.0,43,125,108,156,10,2534,0
0,175,29,102,5,0,5,1678,0.0,1.0,43,105,151,259,123,2515,0
583,655,32,62,54,0,5,1678,0.0,1.0,43,96,145,228,230,232,0
46,1095,45,52,2,0,5,66,0.0,1.0,139,78,89,80,356,1935,0
3604,1014,345,230,1820,4,5,1678,0.0,1.0,43,0,108,39,241,1016,0
16667,2471,195,659,71,0,5,726,1.0,1.0,43,75,108,166,10,455,0
348,3627,227,627,253,0,5,564,0.0,1.0,43,125,108,35,155,892,0
0,1544,61,160,731,0,5,1219,0.0,1.0,78,125,26,55,326,897,0
38,1583,93,228,73,1,5,1678,1.0,1.0,43,75,108,166,10,2274,0
17377,591,152,188,413,0,5,443,0.0,1.0,43,125,108,155,0,904,0
9968,2168,93,360,757,0,5,1678,1.0,1.0,43,75,108,166,10,1264,0
1284,1052,171,373,32,1,5,726,1.0,1.0,43,75,108,166,10,2530,0
353,559,181,173,25,2,5,1678,0.0,1.0,43,63,84,67,10,649,0
20516,2943,123,148,83,0,5,1678,1.0,1.0,43,75,108,166,10,2366,0
339,5091,137,524,148,2,5,1678,0.0,1.0,43,75,108,166,10,89,0
338,2735,88,70,1681,0,5,1678,0.0,1.0,77,81,105,178,78,1148,0
8690,255,13,167,3,0,5,1678,0.0,1.0,7,109,173,160,356,2308,0
0,168,58,253,2,1,5,1678,0.0,1.0,51,40,56,113,215,2265,0
936,22,14,27,0,0,5,1678,1.0,1.0,43,75,108,166,10,2428,0
32,887,19,51,1,0,5,245,0.0,1.0,173,121,163,98,252,17,0
0,289,32,112,83,0,5,1158,1.0,1.0,43,75,108,166,10,326,0
18437,606,79,364,12,1,5,1120,0.0,1.0,43,75,108,166,10,2445,0
19933,386,107,99,6,1,5,1678,1.0,1.0,43,75,108,166,10,660,0
0,538,98,245,29,0,5,1030,0.0,1.0,43,75,108,121,358,2427,0
30896,315,25,31,4,0,5,1225,0.0,1.0,0,109,173,160,356,2319,0
10636,729,46,288,463,0,5,726,0.0,1.0,72,106,55,260,290,700,0
240,575,18,100,4,0,5,1050,0.0,1.0,43,125,108,204,93,1663,0
3876,7902,281,599,13,6,5,1204,0.0,1.0,78,0,34,111,276,37,0
1632,575,8,43,99,0,5,558,0.0,1.0,43,63,84,67,10,2075,0
0,1298,81,253,117,1,1,648,0.0,1.0,53,125,67,86,294,1792,0
6519,1402,150,179,244,1,5,1678,0.0,1.0,49,36,65,5,17,1713,0
147,80,39,63,5,0,1,1678,0.0,1.0,77,81,105,195,204,656,0
0,4359,145,269,646,0,5,1678,0.0,1.0,43,63,84,67,10,1140,0
606,80,22,69,21,0,5,919,0.0,1.0,43,75,108,166,10,1582,0
888,1148,92,540,470,0,5,979,0.0,1.0,43,105,151,153,123,481,0
169,1464,269,992,769,0,5,1678,1.0,1.0,43,75,108,166,10,2451,0
625,665,76,274,907,1,5,1678,1.0,1.0,43,75,108,166,10,1573,0
3826,1669,74,166,60,1,5,371,0.0,1.0,43,0,108,272,10,1693,0
1013,162,76,179,58,0,5,638,1.0,1.0,43,75,108,166,10,1030,0
2649,322,72,200,0,0,5,1203,0.0,1.0,43,125,84,39,47,10,0
2070,100,35,76,3,0,5,1678,1.0,1.0,43,75,108,166,10,2147,0
24,919,15,90,3,0,0,1678,0.0,1.0,43,125,108,103,10,2282,0
90,8382,1000,1842,1562,6,5,48,0.0,1.0,43,0,70,202,323,1113,0
159,169,13,41,3,0,1,653,1.0,1.0,43,75,108,166,10,2100,0
12237,863,243,904,5,1,5,1528,0.0,0.0,43,125,108,166,10,626,0
0,83,58,207,20,0,5,1678,1.0,1.0,43,75,108,166,10,1964,0
1289,958,277,403,10,1,5,1678,0.0,1.0,43,75,108,264,259,2125,0
15,7739,541,276,154,1,5,906,0.0,1.0,43,125,108,166,3,311,0
15,1387,55,129,56,1,5,1678,0.0,1.0,43,75,108,89,49,1235,0
1924,500,35,105,2,0,5,888,0.0,1.0,45,84,122,264,259,573,0
18,229,32,145,6,0,5,1678,1.0,1.0,43,75,108,166,10,250,0
748,7,11,49,0,0,5,1678,1.0,1.0,43,75,108,166,10,2345,0
0,1788,28,97,340,0,5,1678,1.0,1.0,43,75,108,166,10,2076,0
1143,429,21,118,8,0,5,560,0.0,1.0,43,0,152,103,334,1955,0
431,14,2,6,0,0,5,1678,1.0,1.0,43,75,108,166,10,1370,0
8,468,5,12,1,0,5,1334,1.0,1.0,43,75,108,166,10,2101,0
1680,155,45,173,10,0,5,1678,1.0,1.0,43,75,108,166,10,1818,0
29,4904,734,808,29,0,5,1316,0.0,1.0,43,125,108,39,232,1852,0
3297,3340,120,301,5,2,5,1678,0.0,1.0,43,105,138,39,232,1231,0
551,5436,150,95,4167,2,5,807,0.0,1.0,45,125,122,264,259,1152,0
388,211,84,402,15,0,5,1678,0.0,1.0,43,125,108,92,10,1604,0
24,2538,199,188,473,0,1,1678,0.0,1.0,78,11,26,55,112,1201,0
298,768,63,187,261,0,5,1016,0.0,1.0,43,0,108,153,123,2063,0
308,968,125,235,325,1,5,1678,0.0,1.0,43,75,108,166,10,372,0
197,456,23,55,0,0,5,1678,1.0,1.0,43,75,108,166,10,1378,0
2857,9,67,555,2,1,5,122,0.0,1.0,78,11,26,55,112,1769,0
293,152,3,18,0,0,5,1249,0.0,1.0,43,125,108,228,230,934,0
541,1343,41,45,5,0,5,1678,1.0,1.0,43,75,108,166,10,1969,0
6528,1048,314,659,139,1,5,916,0.0,1.0,128,23,57,97,202,1518,0
995,713,43,77,0,0,5,635,1.0,1.0,43,75,108,166,10,206,0
